StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,user_id,Q1796,Q1762,MFSQ1,MFSQ2,MFSQ3,MFSQ4,MFSQ5,MFSQ6,MFSQ7,MFSQ8,MFSQ9,MFSQ10,MFSQ11,MFSQ12,MFSQ13,MFSQ14,MFSQ15,MFSQ16,attention_check.1,MFSQ17,MFSQ18,MFSQ19,MFSQ20,MFSQ21,MFSQ22,MFSQ23,MFSQ24,MFSQ25,MFSQ26,MFSQ27,MFSQ28,MFSQ29,MFSQ30,MFSQ31,MFSQ32,attention_check.2,BIG5_1,BIG5_2,BIG5_3,BIG5_4,BIG5_5,BIG5_6,BIG5_7,BIG5_8,BIG5_9,BIG5_10,BIG5_11,BIG5_12,BIG5_13,BIG5_14,BIG5_15,BIG5_16,BIG5_17,BIG5_18,BIG5_19,BIG5_20,BIG5_21,BIG5_22,BIG5_23,BIG5_24,BIG5_25,BIG5_26,BIG5_27,BIG5_28,BIG5_29,BIG5_30,BIG5_31,BIG5_32,BIG5_33,BIG5_34,BIG5_35,BIG5_36,BIG5_37,BIG5_38,BIG5_39,BIG5_40,BIG5_41,BIG5_42,BIG5_43,BIG5_44,BIG5_45,BIG5_46,BIG5_47,BIG5_48,BIG5_49,BIG5_50,BIG5_51,BIG5_52,BIG5_53,BIG5_54,BIG5_55,BIG5_56,BIG5_57,BIG5_58,BIG5_59,BIG5_60,sex,age_4,race_ethnicity,education,ReligionRaised,ReligionNow,Religiosity,Spirituality,AttendChurch,ReligiousActivity,meditation,RelationshipStatus,Income,Major,YearOfEducation,EmploymentStatus,Political_Party,HumanMind,Optimize,republican,democrat,independent,conservative,liberal,POWER,SELF-DIRECTION,ACHIEVEMENT,HEDONISM,STIMULATION,UNIVERSALISM,attention_check.3,BENEVOLENCE,TRADITION,CONFORMITY,SECURITY,MC_Lying,MC_Assassin,MC_Torture,MC_Murder,MC_Stealing,MC_Steril,FS1,EC1,PT1,EC2,FS2,PD1,FS3,PT2,EC3,PD2,PT3,FS4,PD3,EC4,PT4,FS5,PD4,EC5,PD5,EC6,PT5,EC7,FS6,attention_check.4,PD6,PT6,FS7,PD7,PT7,SNS1,SNS2,SNS3,SNS4,SNS5,SNS6,SNS7,SNS8,Berlin1,Berlin2,Berlin3,Berlin4,GRiPS_1,GRiPS_2,GRiPS_3,GRiPS_4,GRiPS_5,GRiPS_6,GRiPS_7,GRiPS_8,Q1797,Q1802_1,Q1802_2,Q1802_3,Q1802_4,Q1802_5,Q1802_6,Q1802_7,SC0,completion code,batch
4/9/20 11:22,4/9/20 11:30,0,96.44.7.130,100,455,1,4/9/20 11:30,R_1BWwEM8I1yeyCfc,,,,,39.99139404,-83.00340271,anonymous,EN,ZSWumv5N,"I wanted minimal risk of the function worsening. However, there needed to be adequate chance for it to better as well.",1,4,4,1,3,4,0,4,5,4,3,4,5,5,3,4,0,1,3,5,1,4,5,5,4,5,3,1,5,0,0,2,4,1,1,1,5,2,5,4,2,5,3,4,5,4,2,5,2,3,5,1,5,4,2,1,1,4,4,3,3,5,3,4,4,5,4,4,4,2,4,1,5,1,4,2,1,5,4,2,2,1,1,4,5,3,5,4,1,4,1,4,1,2,3,1,21,2,2,1,1,2,1,3,2,1,2,20000,Computer Science,14,Software Engineer,2,0,0,5,2,5,6,2,8,5,7,4,4,2,1,4,2,3,4,0,1,1,1,0,1,3,3,3,3,1,1,3,4,2,1,3,2,1,3,4,1,1,3,1,2,4,4,1,1,0,3,0,0,4,5,6,6,6,6,6,3,6,25,30,20,80,,,,,,,,,No issues.,7,1,1,7,1,7,7,518,R_1BWwEM8I1yeyCfc,2
4/9/20 11:00,4/9/20 11:46,0,173.248.135.26,100,2788,1,4/9/20 11:46,R_25YeUtjA7nSFWAz,,,,,37.75100708,-97.8219986,anonymous,EN,UY1nGDdk,I using the treatment strategy ,1,3,2,3,2,3,4,4,3,4,3,4,3,4,3,3,4,1,4,3,4,3,4,3,4,3,4,5,3,4,3,4,3,4,1,3,4,4,3,4,3,4,3,4,4,5,4,3,4,5,4,3,4,4,3,4,5,4,3,4,5,4,4,3,4,5,4,3,4,3,4,4,3,4,5,4,3,4,5,3,4,5,4,3,4,5,4,3,4,4,5,3,4,5,4,1,29,2,3,1,1,2,2,3,3,3,3,30000,Accountancy,18,Full Employment ,1,1,1,2,7,5,2,6,7,6,5,7,6,7,1,7,8,7,5,1,0,2,1,0,2,3,2,2,1,4,3,1,2,2,3,2,1,1,2,1,2,3,2,0,2,3,2,3,0,3,4,2,3,4,4,5,4,5,5,4,2,4,400,30,20,0.5,,,,,,,,,This experiment was very well and interesting. Thank you.,7,1,1,7,1,7,7,542,R_25YeUtjA7nSFWAz,2
4/9/20 11:35,4/9/20 12:04,0,104.244.148.51,100,1706,1,4/9/20 12:04,R_1gBc5fi291J1cxF,,,,,32.14430237,-85.71489716,anonymous,EN,f4rE7dqe,My decisions were based on whether or not the treatment would cure the patient or worsen the condition.,1,1,2,0,2,4,0,1,3,1,3,4,4,4,2,4,5,1,4,5,0,3,5,5,5,5,0,5,5,1,0,4,0,4,1,1,2,1,4,4,2,5,2,4,5,1,5,4,2,2,4,4,2,1,2,1,1,2,4,4,4,2,4,4,2,4,5,4,1,2,4,2,4,2,4,4,5,4,5,1,1,2,2,2,5,4,5,5,2,5,2,1,4,2,4,2,40,1,2,3,3,3,2,1,6,2,1,69999,n/a,12,n/a,3,0,0,1,1,7,1,1,1,4,4,2,1,6,1,4,4,4,4,0,0,0,0,0,0,3,3,3,2,1,0,1,1,2,0,1,0,1,2,0,0,1,3,1,2,3,1,1,1,0,0,1,1,0,1,5,5,5,5,5,3,5,40,15,33,2,,,,,,,,,The experiment ran smoothly.,6,2,2,6,3,6,5,435,R_1gBc5fi291J1cxF,2
4/9/20 11:58,4/9/20 12:14,0,72.187.30.164,100,938,1,4/9/20 12:14,R_21uCTQZ6n4HOkv5,,,,,28.07679749,-82.44599915,anonymous,EN,Ij0t1xEf,"I mostly chose to assign the treatment if the chances of worsening the condition were very low, or if the chances of curing it were high, or both.",1,1,3,0,0,0,0,1,3,2,0,0,3,5,1,4,0,1,0,5,2,2,0,5,4,5,1,2,0,5,2,1,1,0,1,1,1,2,2,4,5,4,1,2,4,2,5,5,2,4,5,4,5,4,2,4,1,1,4,1,2,4,1,5,2,4,3,5,2,3,2,1,5,1,5,4,2,5,4,2,1,4,1,2,5,1,4,5,1,1,3,2,1,2,4,1,39,2,2,1,8,1,1,1,1,1,3,42000,NA,12,customer service representative,1,0,0,1,7,4,1,7,4,5,7,6,3,3,1,3,1,1,2,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,2,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,4,5,5,6,3,5,2,5,25,30,20,20,,,,,,,,,"No issues, all good.",7,1,1,7,1,7,7,434,R_21uCTQZ6n4HOkv5,2
4/9/20 11:43,4/9/20 12:20,0,64.44.80.100,100,2226,1,4/9/20 12:20,R_2uQfaix8VsWGRNy,,,,,39.61239624,-104.8804016,anonymous,EN,NznHUemh,If the orange color is more than the blue I extremely go for the gray,1,3,5,5,5,5,0,4,5,4,0,1,3,5,5,5,4,1,5,5,5,5,5,5,5,5,4,5,4,5,0,2,5,4,1,5,5,1,5,3,4,5,1,5,5,1,1,5,5,5,4,5,5,2,5,5,1,1,5,1,1,5,1,5,3,3,5,5,1,5,1,1,5,1,5,5,3,5,5,1,3,1,1,2,1,3,5,5,1,3,5,5,2,1,5,1,27,2,3,1,1,2,2,3,3,4,2,"70,000",Psychology,17,"Employed Full time -  Human Resources, Associate",2,1,0,5,4,4,4,4,8,8,8,8,8,8,1,8,8,8,8,1,0,0,0,0,1,4,4,2,0,2,3,2,4,4,4,4,0,0,4,2,3,2,4,0,4,4,4,4,1,1,4,3,4,4,5,5,5,5,6,6,1,6,20,30,20,25,,,,,,,,,"Interesting experiment. Yes, No.",7,1,1,7,1,7,7,655,R_2uQfaix8VsWGRNy,2
4/9/20 12:15,4/9/20 13:00,0,157.50.246.55,100,2672,1,4/9/20 13:00,R_2rDeaXphVGNOZe0,,,,,13.08599854,80.27508545,anonymous,EN,XPLaqvKf,it was been very well great do this making the task.,1,4,3,5,4,4,5,4,3,4,5,3,5,4,3,2,5,1,4,3,5,4,3,2,4,5,4,3,4,5,4,3,5,4,1,3,4,4,5,5,4,3,5,4,5,3,4,3,5,4,5,4,5,3,4,3,4,5,5,4,5,3,5,4,4,3,4,5,4,5,4,4,5,4,3,4,4,5,5,3,4,4,5,5,3,4,3,5,3,5,5,4,3,4,5,1,31,4,3,1,1,3,3,4,5,5,3,"$20,000 ",BA,16,IT and customer service executive,1,0,1,3,6,7,4,7,6,7,5,6,4,6,1,7,8,6,5,1,2,0,1,1,2,3,4,1,2,4,3,2,3,4,3,2,1,0,0,1,1,2,1,0,3,3,4,2,1,3,4,3,1,2,5,6,4,6,5,5,3,6,25,30,20,0.5,,,,,,,,,it has been really good learning and well experience study.,6,7,6,5,6,4,7,581,R_2rDeaXphVGNOZe0,2
4/9/20 12:58,4/9/20 13:23,0,45.4.196.115,100,1489,1,4/9/20 13:23,R_1JIJTFjGlX8So4u,,,,,40.75030518,-74.00140381,anonymous,EN,3sT9yQQk,GOOD,1,4,3,4,5,4,3,4,4,3,4,5,4,3,4,4,3,1,4,5,4,4,5,4,3,4,4,5,4,3,4,4,4,4,1,4,5,4,4,5,4,4,4,5,4,5,5,4,4,5,4,4,5,4,4,5,4,5,4,5,4,4,5,4,5,4,5,4,4,5,4,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,4,4,4,4,4,5,4,4,5,1,29,2,4,1,1,2,3,5,5,5,3,75000,Computer Science,14,online worker,1,0,0,5,7,4,4,7,7,6,6,7,7,6,1,7,6,7,5,0,1,1,0,1,1,3,3,2,1,3,2,1,4,3,3,2,1,1,1,0,3,2,1,1,4,3,4,3,1,2,3,3,2,3,5,4,5,5,6,5,3,5,500,25,70,25,,,,,,,,,good to work ,6,6,7,6,5,6,7,586,R_1JIJTFjGlX8So4u,2
4/9/20 13:45,4/9/20 14:01,0,74.209.57.141,100,957,1,4/9/20 14:01,R_1InkVLNmynAB2bf,,,,,39.62440491,-84.37640381,anonymous,EN,G8XcnRd8,went with my gut.,1,3,2,4,3,3,2,1,4,4,1,2,3,3,0,2,1,1,4,3,2,3,1,5,5,3,2,3,1,2,4,3,2,1,1,4,3,2,3,2,4,3,1,3,4,2,1,4,3,2,4,3,2,4,3,2,1,4,3,3,1,2,4,3,5,3,2,1,4,3,5,3,2,1,2,5,4,3,2,4,3,2,5,4,3,2,3,1,2,1,5,3,2,4,2,2,46,2,3,1,1,3,3,5,6,5,3,85000,marketing,16,unemployed,2,0,0,6,2,3,7,3,5,4,3,1,3,7,1,5,5,3,4,0,1,2,1,0,1,3,2,3,2,3,2,1,1,2,3,0,3,1,2,0,3,3,3,2,2,3,2,1,1,1,3,2,3,2,4,3,5,3,6,4,4,2,33,25,35,40,,,,,,,,,,6,5,3,3,4,3,4,484,R_1InkVLNmynAB2bf,2
4/9/20 13:55,4/9/20 14:02,0,73.195.83.118,100,418,1,4/9/20 14:02,R_2zeZjWqzPd7yBgT,,,,,40.07069397,-74.50689697,anonymous,EN,w[A1UCB0,I only chose to treat if I felt like this odds were highly in favor of improvement.,1,3,4,0,1,0,0,4,4,1,1,1,3,4,1,2,0,1,4,5,0,1,1,5,4,3,3,2,2,3,5,3,2,2,1,2,3,3,2,3,4,3,3,2,4,3,3,3,4,3,4,3,3,4,3,3,4,3,2,2,3,3,3,2,3,4,3,3,4,3,3,4,3,4,4,3,3,3,2,2,3,3,3,2,3,3,2,3,4,3,2,3,4,4,3,3,35,2,2,1,1,1,1,1,2,2,1,10000,Computer Science,14,Information Services Freelancer,1,0,0,1,7,4,1,6,3,5,4,3,4,5,1,5,4,3,4,1,0,0,1,1,0,4,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,3,2,2,2,3,2,2,1,1,1,2,2,1,4,4,4,5,5,5,3,5,25,30,20,50,,,,,,,,,Everything worked and I have no other feedback.,7,1,1,7,1,7,7,468,R_2zeZjWqzPd7yBgT,2
5/1/20 15:26,5/1/20 15:37,0,98.127.106.159,100,661,1,5/1/20 15:37,R_2c5H4udUhaetd9f,,,,,39.11010742,-108.5990982,anonymous,EN,AyjDXCOl,based on how great the risk was,1,4,5,0,0,0,0,4,5,3,0,0,4,5,0,0,0,1,4,5,2,1,3,5,5,4,4,0,3,4,5,0,1,0,1,2,4,4,3,2,2,4,3,2,5,5,3,4,3,4,4,2,2,3,4,2,2,4,3,2,3,4,3,3,2,4,3,2,5,4,4,4,3,4,3,1,4,3,4,1,2,4,4,1,3,1,4,3,4,1,1,3,4,2,4,2,43,2,3,1,7,1,2,1,3,3,1,10000,journalism,16,self employed,3,1,0,1,4,7,1,7,0,8,4,4,4,4,1,6,2,0,4,1,0,0,0,0,0,2,3,2,2,3,3,2,2,3,3,3,2,2,4,3,3,3,2,2,2,2,2,3,1,1,2,4,1,2,2,2,4,4,6,6,6,6,25,25,20,50,4,2,2,2,2,1,3,3,,7,1,1,7,1,7,7,481,R_2c5H4udUhaetd9f,3
5/1/20 15:24,5/1/20 15:46,0,98.196.65.60,100,1346,1,5/1/20 15:46,R_cBL0pU8sa19tFrX,,,,,29.73880005,-95.8309021,anonymous,EN,cik7HP08,based it on the percentage of effects,1,3,3,3,4,4,0,3,3,3,3,3,4,4,3,4,3,1,4,5,5,5,5,5,5,5,5,5,5,5,2,3,3,4,1,2,5,1,5,3,2,5,1,5,4,1,1,5,1,5,5,1,5,1,2,1,1,1,5,1,1,5,1,5,1,4,5,5,1,3,2,1,5,1,5,5,1,5,5,1,1,1,1,5,4,1,5,5,1,1,5,5,1,1,5,1,45,4,3,1,1,2,2,3,5,1,3,90000,BS Computer Science,15,Full Time - Food Service - Data Analyst,3,0,0,1,3,6,1,1,3,8,4,4,4,6,1,7,8,8,8,1,0,1,0,0,0,0,4,4,4,2,1,1,4,4,0,4,0,1,4,4,3,0,4,1,4,4,4,4,1,0,4,3,0,4,5,6,6,6,6,6,6,6,10,30,12,4,3,3,3,2,3,3,3,3,thank you,7,1,1,7,1,7,7,593,R_cBL0pU8sa19tFrX,3
5/1/20 15:47,5/1/20 16:02,0,24.22.249.250,100,916,1,5/1/20 16:03,R_2ZNsdhKhV5u2PTo,,,,,47.67840576,-122.1856995,anonymous,EN,z7YfiyEK,"I weighed the cost of losing memory function with gaining full function back, along with the chances of no change.",1,5,1,0,2,1,0,2,3,3,1,4,5,5,4,3,0,1,5,5,2,3,4,5,5,3,4,0,2,1,5,3,1,0,1,1,5,5,3,4,2,4,5,1,5,1,2,4,3,2,5,2,5,5,5,1,1,5,5,5,4,5,5,5,5,5,5,1,5,5,5,4,4,5,5,2,4,2,5,4,1,4,2,1,3,5,5,4,5,2,1,4,4,5,5,1,27,2,2,1,7,1,1,2,2,3,1,20000,Psychology,16,Program Generalist at a clubhouse for people with mental illnesses,1,1,0,1,7,5,1,7,4,6,7,5,6,8,1,4,0,2,4,2,1,1,1,1,1,3,2,1,1,3,3,0,4,3,4,3,4,3,4,1,3,4,2,3,3,4,4,3,1,1,1,4,1,3,4,4,5,5,3,5,5,5,25,30,20,66,4,2,4,4,4,4,3,3,It all worked. Thank you!,7,1,1,7,1,7,6,511,R_2ZNsdhKhV5u2PTo,3
5/1/20 15:41,5/1/20 16:20,0,136.34.170.139,100,2312,1,5/1/20 16:20,R_YPslLrtXP4cmZ6V,,,,,39.10009766,-94.57820129,anonymous,EN,T7tIrld6,I choose the one that the benefit out weighs the side effects.,1,2,2,1,1,0,0,4,0,1,0,0,5,2,0,0,0,1,5,4,2,2,0,5,3,5,2,0,0,2,2,3,2,0,1,5,5,2,3,2,4,5,1,4,4,1,1,4,1,2,2,1,4,1,4,3,1,2,3,1,1,5,2,4,3,2,5,4,4,4,2,1,4,1,1,4,1,5,5,1,4,1,1,2,1,2,4,5,1,2,4,5,1,2,2,2,58,2,3,1,1,2,3,2,2,1,2,93000,Accounting,16,accountant- Controller,2,1,0,3,3,4,3,5,3,3,6,4,6,7,1,8,5,5,6,1,0,1,1,0,0,0,4,1,4,3,2,4,4,4,1,4,4,3,4,4,2,2,4,1,4,4,4,2,1,1,4,3,1,4,6,6,6,6,6,6,6,6,25,30,23,95,2,2,2,1,2,3,2,2,no- issues  Thank you!,7,1,1,7,1,7,7,542,R_YPslLrtXP4cmZ6V,3
5/1/20 16:06,5/1/20 16:21,0,68.7.159.177,100,856,1,5/1/20 16:21,R_1lzAldnIC0DWypd,,,,,33.13659668,-117.0610962,anonymous,EN,QKdkcfRJ,I felt that the probability of a cure had to be clearly better than that of getting worse.,1,5,5,3,4,3,0,5,5,4,3,3,5,5,3,4,3,1,5,5,3,4,3,5,5,5,3,4,3,5,3,3,3,3,1,2,5,1,4,2,3,5,1,4,5,4,3,5,1,5,4,1,5,2,3,3,1,1,4,1,2,4,1,5,3,4,5,4,1,3,2,1,5,4,5,3,3,5,5,1,4,2,1,5,3,2,5,5,3,1,3,3,1,1,5,1,52,4,3,1,1,4,3,5,6,1,3,75000,Information Systems,16,"marketing manager, electronics manufacturing",2,1,0,1,1,4,3,3,2,7,4,1,4,7,1,7,5,4,6,1,0,0,0,1,0,4,4,3,4,2,1,1,3,4,0,3,3,3,4,3,2,1,4,1,4,3,4,3,1,0,3,3,2,3,5,5,5,5,6,6,6,6,25,30,20,80,2,2,2,1,1,2,4,2,"They survey had many problems with loading and stalling. After starting, I actually left my window open for over an hour and it came back to life.  :)",7,1,1,7,1,7,7,585,R_1lzAldnIC0DWypd,3
5/1/20 16:06,5/1/20 16:26,0,97.64.77.220,100,1188,1,5/1/20 16:26,R_2qdxCMmA1ZUQYeF,,,,,35.62080383,-117.6732025,anonymous,EN,8huJxZZ7,I selected wrong twice but overall I chose no treatment if the blue was smaller than the orange area and chose the treatment if the blue was a greater area than the orange.,1,4,5,3,2,1,0,5,5,3,2,1,5,5,3,3,1,1,5,4,3,3,1,5,5,4,4,3,0,2,0,2,3,0,1,4,5,4,3,1,3,5,3,4,5,1,3,4,3,5,2,1,3,3,4,2,2,4,3,1,2,5,3,3,1,4,5,4,3,3,3,1,4,3,5,4,2,4,3,1,4,1,2,2,1,4,5,4,2,1,5,5,3,2,5,2,53,2,2,1,1,3,3,1,6,3,2,15500,psychology/law,15,remote worker,3,1,0,3,1,6,5,2,0,8,3,6,6,5,1,7,4,5,4,2,2,0,2,0,0,2,3,3,4,3,0,3,3,4,3,2,4,1,4,3,2,3,4,0,3,3,4,2,1,1,2,3,0,3,5,5,6,6,5,5,5,5,25,30,20,80,4,4,4,3,4,4,5,5,,7,1,2,7,1,7,6,565,R_2qdxCMmA1ZUQYeF,3
5/1/20 16:08,5/1/20 16:32,0,190.124.29.107,100,1438,1,5/1/20 16:32,R_2BkuimFZT1sQzrQ,,,,,10.62860107,-71.64219666,anonymous,EN,KZDOCQto,Taking into account the probability of cure.,1,5,5,2,3,5,0,2,4,1,2,1,3,4,1,1,2,1,4,5,5,3,4,5,5,4,5,2,4,5,1,4,3,5,1,5,4,1,4,2,4,5,1,4,5,2,1,2,1,5,3,4,3,2,5,4,5,1,5,1,1,4,4,5,2,3,5,4,2,5,2,2,5,1,5,5,2,4,5,1,4,1,1,5,2,4,2,5,1,1,2,5,1,1,5,1,38,2,3,1,1,2,1,3,1,1,3,90000,Engineer,15,Engineer. Part-time employee,1,1,0,1,7,1,1,7,7,8,6,7,8,7,1,8,5,6,5,1,0,0,0,0,0,2,3,3,4,3,0,4,3,3,4,3,4,1,4,3,3,0,4,0,4,4,2,3,1,0,4,4,0,0,4,5,5,6,5,2,5,5,25,30,20,0.5,1,2,2,1,1,2,2,1,Good survey.,7,1,1,7,1,7,7,565,R_2BkuimFZT1sQzrQ,3
5/1/20 16:23,5/1/20 16:38,0,72.77.55.186,100,938,1,5/1/20 16:38,R_1PdRvv2DobzS0lT,,,,,40.40119934,-80.09130096,anonymous,EN,EwD7E15U,I always chose the orange/grey/blue combo because it is better to have some chance to be able to speak as opposed to no chance at all.  Even if it is a small chance; which most of these choices were.  I feel like it's better than nothing.,1,4,5,1,2,3,0,3,4,3,1,3,4,3,1,0,2,1,4,5,5,3,3,5,5,4,3,0,4,1,0,0,3,3,1,4,5,5,5,1,1,4,5,5,5,1,1,4,1,5,4,1,2,1,5,1,1,4,4,5,5,5,4,5,1,4,5,2,1,5,5,1,4,1,2,2,1,4,1,1,4,1,4,5,2,5,5,4,1,5,4,4,1,5,5,2,56,2,4,1,11,1,2,2,5,1,5,28800,Business,18,Retired,3,0,0,5,1,6,1,6,1,8,2,4,5,8,1,7,4,4,8,1,0,1,2,0,1,4,3,4,4,4,4,1,3,2,4,3,0,4,4,4,1,4,4,4,4,4,3,0,1,4,3,0,4,3,1,1,2,3,1,1,1,3,0.1,32,42,0.1,1,1,1,2,2,1,1,1,,6,1,1,7,1,5,5,520,R_1PdRvv2DobzS0lT,3
5/1/20 16:31,5/1/20 16:47,0,68.8.150.53,100,987,1,5/1/20 16:48,R_31XIvc5G2vHf2nf,,,,,32.73980713,-117.0270004,anonymous,EN,4lsMLrPn,I wanted to maximize the chance of a cure against the risk of worsening. If there was too much orange I didn't administer treatment.,1,2,3,0,2,2,0,3,3,1,4,2,4,5,2,3,0,1,3,5,0,3,3,4,5,4,0,3,3,2,4,4,5,0,1,1,3,2,4,4,1,4,2,3,3,3,2,5,3,3,5,3,5,4,4,1,1,4,4,4,1,3,2,4,4,5,3,4,4,3,4,2,5,3,3,2,4,5,5,4,1,4,2,2,4,4,4,5,3,4,1,2,2,2,3,2,27,4,2,1,7,1,1,1,1,1,2,76000,English,15,Group fitness instructor (currently unemployed due to coronavirus),1,1,0,1,6,4,1,6,5,8,8,7,8,6,1,6,4,5,6,1,1,1,1,0,0,3,1,2,1,1,3,3,4,2,3,1,2,1,1,3,2,3,2,2,2,4,1,2,1,1,3,4,1,2,5,5,5,6,6,6,6,6,10,30,20,4,4,1,1,1,2,2,4,1,"Had trouble loading it, took a while and almost returned the hit. Worked in the end",7,1,1,7,1,7,7,507,R_31XIvc5G2vHf2nf,3
5/1/20 16:37,5/1/20 16:49,0,173.23.42.244,100,690,1,5/1/20 16:49,R_veQDqaOs3XyvvPj,,,,,42.09790039,-89.08380127,anonymous,EN,gd68nvgO,"I tried to choose the most benefit over harm. On two trials, I mistakenly chose. I would want the selections with more blue.",1,5,5,3,4,5,0,5,5,4,1,5,5,5,4,3,5,1,5,5,1,5,5,5,5,5,4,4,5,5,4,4,5,5,1,3,5,1,3,1,5,5,3,3,5,1,2,5,1,5,4,1,5,1,5,5,1,1,5,1,3,3,1,5,1,4,5,4,2,5,3,1,5,1,5,3,4,5,5,1,5,1,1,5,1,1,5,5,1,1,3,3,1,1,5,2,40,7,2,1,1,2,2,4,6,1,3,20000,Art and Design,14,Designer/Small Business Owner/Freelance,2,1,0,4,3,4,4,3,1,8,8,4,4,7,1,8,4,4,7,0,0,0,0,0,0,2,4,4,4,4,2,2,4,4,2,4,4,2,4,4,3,2,4,2,3,4,4,3,1,2,3,3,2,3,3,3,5,5,5,5,5,4,10,30,22,20,3,3,2,1,2,2,3,2,No comments. ,7,1,1,7,1,7,7,625,R_veQDqaOs3XyvvPj,3
5/1/20 16:37,5/1/20 16:53,0,73.71.30.223,100,939,1,5/1/20 16:53,R_3JxvZUG2FwQNNha,,,,,37.79060364,-122.2411957,anonymous,EN,jTj8r7IM,I was mainly trying to avoid a large change of negative effects,1,5,4,0,0,0,0,5,4,1,0,0,5,4,1,1,0,1,4,4,0,0,0,4,4,4,1,0,0,2,5,3,0,1,1,2,4,4,5,2,1,5,4,4,5,2,1,4,3,2,4,1,2,2,4,1,1,5,4,1,4,5,4,4,2,5,5,4,4,5,5,1,2,4,5,2,1,4,4,2,2,1,2,4,2,5,5,2,3,1,4,5,4,1,4,1,31,2,4,8,8,1,1,1,1,3,1,27500,"Liberal Arts, Anthropology",22,Graduate student and teaching assistant,4,1,0,1,1,2,1,2,2,7,3,7,8,5,1,5,1,1,2,1,1,0,1,1,0,1,2,4,4,4,0,3,3,2,1,3,4,2,3,4,4,2,3,1,3,3,3,4,1,0,4,4,1,3,2,3,3,3,4,4,4,4,25,30,30,8,4,1,1,4,2,2,4,4,Thanks for the HIT!,7,1,1,7,1,7,6,476,R_3JxvZUG2FwQNNha,3
5/1/20 16:44,5/1/20 16:55,0,72.219.73.66,100,637,1,5/1/20 16:55,R_1Ive46zFCpGdqwF,,,,,37.75100708,-97.8219986,anonymous,EN,FWwq7fwS,Whichever had the most benefit/best chance for cure,1,3,4,1,2,1,1,3,3,2,2,2,3,4,3,3,1,1,4,3,2,3,3,4,4,4,3,2,2,4,2,2,2,2,1,3,4,3,4,3,4,4,4,4,4,3,3,4,4,4,4,4,3,4,4,4,3,4,4,3,3,4,3,3,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,3,3,3,3,3,3,4,2,24,7,3,8,8,1,1,1,1,1,1,27000,art,16,n/a,1,1,0,1,6,4,1,6,4,6,5,4,6,6,1,6,3,4,4,1,1,1,1,0,1,2,3,3,3,3,2,2,3,3,2,2,3,2,3,2,1,2,3,2,2,2,3,2,1,2,2,3,1,2,4,4,4,4,4,4,3,3,10,25,24,4,4,4,4,4,4,3,4,4,"At first the ""begin experiment"" button led to an application error message but after 30 min of trying the survey over again it was able to work",6,2,2,6,2,6,6,508,R_1Ive46zFCpGdqwF,3
5/1/20 16:42,5/1/20 16:55,0,75.84.152.59,100,816,1,5/1/20 16:55,R_2SHvkfczVM15w7r,,,,,34.18060303,-118.4575043,anonymous,EN,tTZWd9tg,i was seeing of the treatment can help the person and if the chances are strong enough.,1,4,3,2,3,2,0,4,5,5,3,5,5,5,5,5,4,1,3,4,3,4,4,5,4,4,5,3,4,5,3,3,4,3,1,5,5,1,4,4,5,5,1,5,5,1,2,5,2,5,2,2,4,4,5,5,2,1,5,1,1,4,2,4,1,2,4,5,2,5,1,2,5,1,5,5,4,5,3,1,5,2,1,3,3,1,5,5,1,1,5,4,2,4,5,1,30,2,3,1,1,2,3,3,6,6,2,50000,Hospitality,16,Hospitality - Hotel restaurant manager,1,1,0,3,5,5,3,4,8,8,8,5,7,6,1,8,6,7,7,2,1,2,0,2,0,4,2,3,3,3,1,2,3,2,1,2,3,2,2,3,2,0,2,1,2,3,2,2,1,0,1,2,1,2,3,3,5,5,4,4,4,3,5,5,10,10,4,5,4,4,4,4,5,4,no,7,1,1,7,1,7,7,619,R_2SHvkfczVM15w7r,3
